id,nume,prenume,sex,instanță/parchet,mişcat,an,lună,CA cod,trib cod,jud cod,nivel
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,0,2006,04,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,0,2007,04,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,0,2008,04,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,0,2009,04,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,0,2010,05,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,0,2011,04,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,0,2012,04,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,0,2013,04,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,0,2014,04,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,JUDECĂTORIA TÂRGU JIU,up,2015,04,CA7,TB23,J86,1
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,TRIBUNALUL GORJ,0,2016,04,CA7,TB23,-88,2
906,LUPULESCU,CONSTANTIN PETRIŞOR,m,TRIBUNALUL GORJ,out,2017,04,CA7,TB23,-88,2
907,BOANCĂ,MARLENA,f,JUDECĂTORIA SĂVENI,across,2009,04,CA13,TB39,J148,1
907,BOANCĂ,MARLENA,f,JUDECĂTORIA TÂRGU MUREŞ,0,2010,05,CA15,TB45,J177,1
907,BOANCĂ,MARLENA,f,JUDECĂTORIA TÂRGU MUREŞ,0,2011,04,CA15,TB45,J177,1
907,BOANCĂ,MARLENA,f,JUDECĂTORIA TÂRGU MUREŞ,out,2012,04,CA15,TB45,J177,1
908,LUCA,ROZALIA CRISTINA,f,JUDECĂTORIA ZĂRNEŞTI,across,2009,04,CA3,TB6,J29,1
908,LUCA,ROZALIA CRISTINA,f,JUDECĂTORIA BOLINTIN VALE,0,2010,05,CA4,TB11,J42,1
908,LUCA,ROZALIA CRISTINA,f,JUDECĂTORIA BOLINTIN VALE,0,2011,04,CA4,TB11,J42,1
908,LUCA,ROZALIA CRISTINA,f,JUDECĂTORIA BOLINTIN VALE,0,2012,04,CA4,TB11,J42,1
908,LUCA,ROZALIA CRISTINA,f,JUDECĂTORIA BOLINTIN VALE,0,2013,04,CA4,TB11,J42,1
908,LUCA,ROZALIA CRISTINA,f,JUDECĂTORIA BOLINTIN VALE,across,2014,04,CA4,TB11,J42,1
908,LUCA,ROZALIA CRISTINA,f,JUDECĂTORIA SECTORULUI TREI,0,2015,04,CA4,TB9,J35,1
908,LUCA,ROZALIA CRISTINA,f,JUDECĂTORIA SECTORULUI TREI,0,2016,04,CA4,TB9,J35,1
908,LUCA,ROZALIA CRISTINA,f,JUDECĂTORIA SECTORULUI TREI,out,2017,04,CA4,TB9,J35,1
909,GRIGOREAN,DIANA,f,JUDECĂTORIA SUCEAVA,up,2006,04,CA13,TB40,J153,1
909,GRIGOREAN,DIANA,f,TRIBUNALUL SUCEAVA,0,2007,04,CA13,TB40,-88,2
909,GRIGOREAN,DIANA,f,TRIBUNALUL SUCEAVA,0,2008,04,CA13,TB40,-88,2
909,GRIGOREAN,DIANA,f,TRIBUNALUL SUCEAVA,0,2009,04,CA13,TB40,-88,2
909,GRIGOREAN,DIANA,f,TRIBUNALUL SUCEAVA,0,2010,05,CA13,TB40,-88,2
909,GRIGOREAN,DIANA,f,TRIBUNALUL SUCEAVA,0,2011,04,CA13,TB40,-88,2
909,GRIGOREAN,DIANA,f,TRIBUNALUL SUCEAVA,0,2012,04,CA13,TB40,-88,2
909,GRIGOREAN,DIANA,f,TRIBUNALUL SUCEAVA,0,2013,04,CA13,TB40,-88,2
909,GRIGOREAN,DIANA,f,TRIBUNALUL SUCEAVA,up,2014,04,CA13,TB40,-88,2
909,GRIGOREAN,DIANA,f,CURTEA DE APEL SUCEAVA,0,2015,04,CA13,-88,-88,3
909,GRIGOREAN,DIANA,f,CURTEA DE APEL SUCEAVA,0,2016,04,CA13,-88,-88,3
909,GRIGOREAN,DIANA,f,CURTEA DE APEL SUCEAVA,out,2017,04,CA13,-88,-88,3
91,DUMITREASA,CRISTINEL,m,JUDECĂTORIA PIATRA NEAMŢ,0,2006,04,CA2,TB5,J23,1
91,DUMITREASA,CRISTINEL,m,JUDECĂTORIA PIATRA NEAMŢ,0,2007,04,CA2,TB5,J23,1
91,DUMITREASA,CRISTINEL,m,JUDECĂTORIA PIATRA NEAMŢ,up,2008,04,CA2,TB5,J23,1
91,DUMITREASA,CRISTINEL,m,TRIBUNALUL NEAMŢ,0,2009,04,CA2,TB5,-88,2
91,DUMITREASA,CRISTINEL,m,TRIBUNALUL NEAMŢ,0,2010,05,CA2,TB5,-88,2
91,DUMITREASA,CRISTINEL,m,TRIBUNALUL NEAMŢ,0,2011,04,CA2,TB5,-88,2
91,DUMITREASA,CRISTINEL,m,TRIBUNALUL NEAMŢ,0,2012,04,CA2,TB5,-88,2
91,DUMITREASA,CRISTINEL,m,TRIBUNALUL NEAMŢ,0,2013,04,CA2,TB5,-88,2
91,DUMITREASA,CRISTINEL,m,TRIBUNALUL NEAMŢ,0,2014,04,CA2,TB5,-88,2
91,DUMITREASA,CRISTINEL,m,TRIBUNALUL NEAMŢ,0,2015,04,CA2,TB5,-88,2
91,DUMITREASA,CRISTINEL,m,TRIBUNALUL NEAMŢ,0,2016,04,CA2,TB5,-88,2
91,DUMITREASA,CRISTINEL,m,TRIBUNALUL NEAMŢ,out,2017,04,CA2,TB5,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2006,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2007,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2008,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2009,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2010,05,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2011,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2012,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2013,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2014,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2015,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,0,2016,04,CA5,TB15,-88,2
910,PETRIŞOR,ALEXANDRU DORIN,m,TRIBUNALUL BISTRIŢA NĂSĂUD,out,2017,04,CA5,TB15,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2006,04,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2007,04,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2008,04,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2009,04,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2010,05,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2011,04,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2012,04,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2013,04,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2014,04,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,0,2015,04,CA1,TB3,-88,2
911,ANDREI,VICTORIA,f,TRIBUNALUL SIBIU,out,2016,04,CA1,TB3,-88,2
912,NEBELA,SILVIA,f,CURTEA DE APEL TIMIŞOARA,up,2006,04,CA14,-88,-88,3
912,NEBELA,SILVIA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2007,04,-88,-88,-88,4
912,NEBELA,SILVIA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,out,2008,04,-88,-88,-88,4
913,TODIREANU,CRISTINA,f,JUDECĂTORIA BOTOŞANI,0,2009,04,CA13,TB39,J145,1
913,TODIREANU,CRISTINA,f,JUDECĂTORIA BOTOŞANI,0,2010,05,CA13,TB39,J145,1
913,TODIREANU,CRISTINA,f,JUDECĂTORIA BOTOŞANI,0,2011,04,CA13,TB39,J145,1
913,TODIREANU,CRISTINA,f,JUDECĂTORIA BOTOŞANI,0,2012,04,CA13,TB39,J145,1
913,TODIREANU,CRISTINA,f,JUDECĂTORIA BOTOŞANI,0,2013,04,CA13,TB39,J145,1
913,TODIREANU,CRISTINA,f,JUDECĂTORIA BOTOŞANI,up,2014,04,CA13,TB39,J145,1
913,TODIREANU,CRISTINA,f,TRIBUNALUL BOTOŞANI,0,2015,04,CA13,TB39,-88,2
913,TODIREANU,CRISTINA,f,TRIBUNALUL BOTOŞANI,0,2016,04,CA13,TB39,-88,2
913,TODIREANU,CRISTINA,f,TRIBUNALUL BOTOŞANI,out,2017,04,CA13,TB39,-88,2
914,TROFIMESCU,MARIANA,f,CURTEA DE APEL GALAŢI,0,2006,04,CA8,-88,-88,3
914,TROFIMESCU,MARIANA,f,CURTEA DE APEL GALAŢI,0,2007,04,CA8,-88,-88,3
914,TROFIMESCU,MARIANA,f,CURTEA DE APEL GALAŢI,0,2008,04,CA8,-88,-88,3
914,TROFIMESCU,MARIANA,f,CURTEA DE APEL GALAŢI,0,2009,04,CA8,-88,-88,3
914,TROFIMESCU,MARIANA,f,CURTEA DE APEL GALAŢI,out,2010,05,CA8,-88,-88,3
915,HOBJILĂ,CRISTIANA MĂDĂLINA,f,JUDECĂTORIA BACĂU,0,2006,04,CA2,TB4,J17,1
915,HOBJILĂ,CRISTIANA MĂDĂLINA,f,JUDECĂTORIA BACĂU,out,2007,04,CA2,TB4,J17,1
916,FIŢIGĂU,VASILE ION,m,TRIBUNALUL MARAMUREŞ,0,2012,04,CA5,TB18,-88,2
916,FIŢIGĂU,VASILE ION,m,TRIBUNALUL MARAMUREŞ,0,2013,04,CA5,TB18,-88,2
916,FIŢIGĂU,VASILE ION,m,TRIBUNALUL MARAMUREŞ,across,2014,04,CA5,TB18,-88,2
916,FIŢIGĂU,VASILE ION,m,TRIBUNALUL BUCUREŞTI,0,2015,04,CA4,TB9,-88,2
916,FIŢIGĂU,VASILE ION,m,TRIBUNALUL BUCUREŞTI,0,2016,04,CA4,TB9,-88,2
916,FIŢIGĂU,VASILE ION,m,TRIBUNALUL BUCUREŞTI,out,2017,04,CA4,TB9,-88,2
917,ICONARU,GABRIELA CORINA,f,JUDECĂTORIA BRĂILA,0,2006,04,CA8,TB26,J96,1
917,ICONARU,GABRIELA CORINA,f,JUDECĂTORIA BRĂILA,0,2007,04,CA8,TB26,J96,1
917,ICONARU,GABRIELA CORINA,f,JUDECĂTORIA BRĂILA,up,2008,04,CA8,TB26,J96,1
917,ICONARU,GABRIELA CORINA,f,TRIBUNALUL BRĂILA,0,2009,04,CA8,TB26,-88,2
917,ICONARU,GABRIELA CORINA,f,TRIBUNALUL BRĂILA,0,2010,05,CA8,TB26,-88,2
917,ICONARU,GABRIELA CORINA,f,TRIBUNALUL BRĂILA,0,2011,04,CA8,TB26,-88,2
917,ICONARU,GABRIELA CORINA,f,TRIBUNALUL BRĂILA,0,2012,04,CA8,TB26,-88,2
917,ICONARU,GABRIELA CORINA,f,TRIBUNALUL BRĂILA,0,2013,04,CA8,TB26,-88,2
917,ICONARU,GABRIELA CORINA,f,TRIBUNALUL BRĂILA,0,2014,04,CA8,TB26,-88,2
917,ICONARU,GABRIELA CORINA,f,TRIBUNALUL BRĂILA,0,2015,04,CA8,TB26,-88,2
917,ICONARU,GABRIELA CORINA,f,TRIBUNALUL BRĂILA,0,2016,04,CA8,TB26,-88,2
917,ICONARU,GABRIELA CORINA,f,TRIBUNALUL BRĂILA,out,2017,04,CA8,TB26,-88,2
918,CIOCÂNTĂ,ANDA,f,TRIBUNALUL IAŞI,0,2006,04,CA9,TB29,-88,2
918,CIOCÂNTĂ,ANDA,f,TRIBUNALUL IAŞI,0,2007,04,CA9,TB29,-88,2
918,CIOCÂNTĂ,ANDA,f,TRIBUNALUL IAŞI,0,2008,04,CA9,TB29,-88,2
918,CIOCÂNTĂ,ANDA,f,TRIBUNALUL IAŞI,down,2009,04,CA9,TB29,-88,2
918,CIOCÂNTĂ,ANDA,f,JUDECĂTORIA IAŞI,0,2010,05,CA9,TB29,J106,1
918,CIOCÂNTĂ,ANDA,f,JUDECĂTORIA IAŞI,0,2011,04,CA9,TB29,J106,1
918,CIOCÂNTĂ,ANDA,f,JUDECĂTORIA IAŞI,0,2012,04,CA9,TB29,J106,1
918,CIOCÂNTĂ,ANDA,f,JUDECĂTORIA IAŞI,out,2013,04,CA9,TB29,J106,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA TÂRGU MUREŞ,across,2007,04,CA15,TB45,J177,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,0,2008,04,CA3,TB6,J26,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,0,2009,04,CA3,TB6,J26,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,0,2010,05,CA3,TB6,J26,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,0,2011,04,CA3,TB6,J26,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,0,2012,04,CA3,TB6,J26,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,0,2013,04,CA3,TB6,J26,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,0,2014,04,CA3,TB6,J26,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,0,2015,04,CA3,TB6,J26,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,0,2016,04,CA3,TB6,J26,1
919,LUCA,MIHAELA IULIA,f,JUDECĂTORIA BRAŞOV,out,2017,04,CA3,TB6,J26,1
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2006,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2007,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2008,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2009,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2010,05,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2011,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2012,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2013,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2014,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2015,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,0,2016,04,CA1,TB3,-88,2
92,SAVU,RALUCA ANAMARIA,f,TRIBUNALUL SIBIU,out,2017,04,CA1,TB3,-88,2
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2006,04,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2007,04,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2008,04,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2009,04,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2010,05,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2011,04,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2012,04,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2013,04,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2014,04,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,0,2015,04,CA1,TB3,J14,1
920,MADARASI PAP,CARMEN,f,JUDECĂTORIA MEDIAŞ,out,2016,04,CA1,TB3,J14,1
921,BELECCIU,CRISTINA,f,JUDECĂTORIA CONSTANŢA,0,2009,04,CA6,TB20,J71,1
921,BELECCIU,CRISTINA,f,JUDECĂTORIA CONSTANŢA,0,2010,05,CA6,TB20,J71,1
921,BELECCIU,CRISTINA,f,JUDECĂTORIA CONSTANŢA,up,2011,04,CA6,TB20,J71,1
921,BELECCIU,CRISTINA,f,TRIBUNALUL CONSTANŢA,0,2012,04,CA6,TB20,-88,2
921,BELECCIU,CRISTINA,f,TRIBUNALUL CONSTANŢA,0,2013,04,CA6,TB20,-88,2
921,BELECCIU,CRISTINA,f,TRIBUNALUL CONSTANŢA,0,2014,04,CA6,TB20,-88,2
921,BELECCIU,CRISTINA,f,TRIBUNALUL CONSTANŢA,0,2015,04,CA6,TB20,-88,2
921,BELECCIU,CRISTINA,f,TRIBUNALUL CONSTANŢA,0,2016,04,CA6,TB20,-88,2
921,BELECCIU,CRISTINA,f,TRIBUNALUL CONSTANŢA,out,2017,04,CA6,TB20,-88,2
922,ŞIMON,RALUCA OANA,f,JUDECĂTORIA PLOIEŞTI,across,2015,04,CA12,TB38,J142,1
922,ŞIMON,RALUCA OANA,f,JUDECĂTORIA SECTORULUI PATRU,0,2016,04,CA4,TB9,J36,1
922,ŞIMON,RALUCA OANA,f,JUDECĂTORIA SECTORULUI PATRU,out,2017,04,CA4,TB9,J36,1
923,SMEU,VASILE,m,JUDECĂTORIA ONEŞTI,0,2011,04,CA2,TB4,J20,1
923,SMEU,VASILE,m,JUDECĂTORIA ONEŞTI,across,2012,04,CA2,TB4,J20,1
923,SMEU,VASILE,m,JUDECĂTORIA BACĂU,across,2013,04,CA2,TB4,J17,1
923,SMEU,VASILE,m,JUDECĂTORIA ROMAN,0,2014,04,CA2,TB5,J24,1
923,SMEU,VASILE,m,JUDECĂTORIA ROMAN,0,2015,04,CA2,TB5,J24,1
923,SMEU,VASILE,m,JUDECĂTORIA ROMAN,up,2016,04,CA2,TB5,J24,1
923,SMEU,VASILE,m,TRIBUNALUL BACĂU,out,2017,04,CA2,TB4,-88,2
924,GHITA,ADINA ELVIRA,f,TRIBUNALUL BUCUREŞTI,0,2009,04,CA4,TB9,-88,2
924,GHITA,ADINA ELVIRA,f,TRIBUNALUL BUCUREŞTI,out,2010,05,CA4,TB9,-88,2
925,SOCOL,SILVIU DANIEL,m,JUDECĂTORIA REGHIN,across,2016,04,CA15,TB45,J174,1
925,SOCOL,SILVIU DANIEL,m,JUDECĂTORIA BRAŞOV,out,2017,04,CA3,TB6,J26,1
926,BANCIU,ANCA MARIA,f,JUDECĂTORIA ALEXANDRIA,across,2015,04,CA4,TB14,J49,1
926,BANCIU,ANCA MARIA,f,JUDECĂTORIA VIDELE,out,2016,04,CA4,TB14,J52,1
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2006,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2007,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2008,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2009,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2010,05,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2011,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2012,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2013,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2014,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2015,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,0,2016,04,CA1,TB2,-88,2
927,TĂNĂSESCU,IRINA,f,TRIBUNALUL HUNEDOARA,out,2017,04,CA1,TB2,-88,2
928,CONSTANTINESCU,CRISTIAN,m,JUDECĂTORIA PĂTÂRLAGELE,0,2014,05,CA12,TB36,J132,1
928,CONSTANTINESCU,CRISTIAN,m,JUDECĂTORIA PĂTÂRLAGELE,0,2015,04,CA12,TB36,J132,1
928,CONSTANTINESCU,CRISTIAN,m,JUDECĂTORIA PĂTÂRLAGELE,across,2016,04,CA12,TB36,J132,1
928,CONSTANTINESCU,CRISTIAN,m,JUDECĂTORIA CÂMPINA,out,2017,04,CA12,TB38,J140,1
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL CRAIOVA,across,2006,04,CA7,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2007,04,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2008,04,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2009,04,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2010,05,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2011,04,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2012,04,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2013,04,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2014,04,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2015,04,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,0,2016,04,CA4,-88,-88,3
929,SPRÂNCEANĂ,CAMELIA MIOARA,f,CURTEA DE APEL BUCUREŞTI,out,2017,04,CA4,-88,-88,3
93,MANEA,MONICA ELENA,f,JUDECĂTORIA TÂRGOVIŞTE,NA,2006,04,CA12,TB37,J139,1
930,TEACU,IOANA,f,JUDECĂTORIA CARACAL,0,2006,04,CA7,TB25,J93,1
930,TEACU,IOANA,f,JUDECĂTORIA CARACAL,0,2007,04,CA7,TB25,J93,1
930,TEACU,IOANA,f,JUDECĂTORIA CARACAL,0,2008,04,CA7,TB25,J93,1
930,TEACU,IOANA,f,JUDECĂTORIA CARACAL,0,2009,04,CA7,TB25,J93,1
930,TEACU,IOANA,f,JUDECĂTORIA CARACAL,0,2010,05,CA7,TB25,J93,1
930,TEACU,IOANA,f,JUDECĂTORIA CARACAL,0,2011,04,CA7,TB25,J93,1
930,TEACU,IOANA,f,JUDECĂTORIA CARACAL,0,2012,04,CA7,TB25,J93,1
930,TEACU,IOANA,f,JUDECĂTORIA CARACAL,0,2013,04,CA7,TB25,J93,1
930,TEACU,IOANA,f,JUDECĂTORIA CARACAL,out,2014,04,CA7,TB25,J93,1
931,SANDU,GEORGETA,f,CURTEA DE APEL IAŞI,NA,2009,04,CA9,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2007,05,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2008,04,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2009,04,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2010,05,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2011,04,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2012,04,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2013,04,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2014,04,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2015,04,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,0,2016,04,CA11,-88,-88,3
932,PĂŞTIN,NICOLETA SIMONA,f,CURTEA DE APEL PITEŞTI,out,2017,04,CA11,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2006,04,CA7,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2007,04,CA7,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2008,04,CA7,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2009,04,CA7,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2010,05,CA7,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2011,04,CA7,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2012,04,CA7,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2013,04,CA7,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2014,04,CA7,-88,-88,3
933,EPURE,LIGIA,f,CURTEA DE APEL CRAIOVA,0,2015,04,CA7,-88,-88,3
